3.066	8.973e-4
3.361	9.868e-4
3.772	0.001
4.491	0.001
5.106	8.888e-4
5.491	7.849e-4
6.064	6.790e-4
6.422	6.051e-4
6.999	5.264e-4
7.683	4.448e-4
8.378	3.689e-4
8.842	3.175e-4
9.873	2.708e-4
10.773	2.464e-4
11.746	2.242e-4
12.917	1.945e-4
14.126	1.728e-4
14.934	1.531e-4
15.735	1.393e-4
16.754	1.180e-4
17.508	1.037e-4
18.358	8.968e-5
19.295	7.565e-5
20.161	6.465e-5
20.851	5.428e-5
